EventId,Theatre,EventDate,Year,Month,Day,PerformanceTitle,PerformanceType,PerformanceId,WorkId,TCPId,ActCount,WorkTitle,AuthorId,AuthorName,TheatronomicsGenreId,TheatronomicsGenreLabel
40408,Covent Garden,17790501,1779,5,1,The Wives Revenged,mainpiece,85733,2782,K035831.000,1,The Wives Revenged,538,Charles Dibdin,2,Comedy
40408,Covent Garden,17790501,1779,5,1,Alexander the Great,afterpiece,85734,95,NULL,NULL,Alexander the Great,232,Daniel Purcell,NULL,NULL
40408,Covent Garden,17790501,1779,5,1,The Farmer's Return from London,afterpiece,85735,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40408,Covent Garden,17790501,1779,5,1,Midas,afterpiece,85736,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
40410,Drury Lane,17790503,1779,5,3,The Merry Wives Of Windsor,mainpiece,85740,601,A11954,,The Merry Wives of Windsor,10,William Shakespeare,2,Comedy
40410,Drury Lane,17790503,1779,5,3,The Camp,afterpiece,85741,2786,K029722.000,2,The Camp,798,Thomas Linley Sr. ,2,Comedy
40411,Covent Garden,17790503,1779,5,3,Illumination,mainpiece,85743,3642,K035828.000,0,Illumination,575,Frederick Pilon,8,Occasional
40411,Covent Garden,17790503,1779,5,3,Oroonoko,afterpiece,85744,1305,A60965,5,Oroonoko,159,Thomas Southerne,13,Tragedy
40411,Covent Garden,17790503,1779,5,3,Chrononhotonthologos,afterpiece,85745,472,K051011.000,0,Chrononhotonthologos ,275,Henry Carey,4,Farce
40412,Drury Lane,17790504,1779,5,4,King Lear,mainpiece,85747,1123,NULL,NULL,The History of King Lear,148,Nahum Tate,NULL,NULL
40412,Drury Lane,17790504,1779,5,4,The Quaker,afterpiece,85748,2700,K048123.000,2,The Quaker,538,Charles Dibdin,2,Comedy
40413,Covent Garden,17790504,1779,5,4,Illumination,mainpiece,85749,3642,K035828.000,0,Illumination,575,Frederick Pilon,8,Occasional
40413,Covent Garden,17790504,1779,5,4,The Comedy of Errors,afterpiece,85750,923,A11954,,The Comedy of Errors,10,William Shakespeare,2,Comedy
40413,Covent Garden,17790504,1779,5,4,True-Blue,afterpiece,85751,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40413,Covent Garden,17790504,1779,5,4,The Invasion,afterpiece,85752,2787,K035829.000,2,"The Invasion; or, A Trip to Brighthelmstone",575,Frederick Pilon,4,Farce
40415,Drury Lane,17790505,1779,5,5,Much Ado About Nothing,mainpiece,85758,1236,A11954,,Much Ado About Nothing,10,William Shakespeare,2,Comedy
40415,Drury Lane,17790505,1779,5,5,Comus,afterpiece,85759,188,NULL,NULL,Comus,497,"George Colman, the elder",8,Occasional
40416,Covent Garden,17790505,1779,5,5,Cymbeline,mainpiece,85762,1351,A11954,,Cymbeline,10,William Shakespeare,11,Romance
40416,Covent Garden,17790505,1779,5,5,Three Weeks after Marriage,afterpiece,85763,2717,NULL,NULL,Three Weeks After Marriage,486,Arthur Murphy,2,Comedy
40417,Drury Lane,17790506,1779,5,6,The Double Deception,mainpiece,85766,2810,NULL,NULL,The Double Deception,579,Elizabeth Richardson,2,Comedy
40417,Drury Lane,17790506,1779,5,6,Who's the Dupe,afterpiece,85767,266,K017108.000,2,Who's the Dupe?,549,Hannah Cowley,4,Farce
40418,Covent Garden,17790506,1779,5,6,Fatal Falshood,mainpiece,85769,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40418,Covent Garden,17790506,1779,5,6,The Chelsea-Pensioner,afterpiece,85770,2813,K035832.000,2,The Chelsea-Pensioner,538,Charles Dibdin,2,Comedy
40419,Drury Lane,17790507,1779,5,7,The Clandestine Marriage,mainpiece,85771,184,K034449.000,,The Clandestine Marriage,452,David Garrick,2,Comedy
40419,Drury Lane,17790507,1779,5,7,The Padlock,afterpiece,85772,68,K005732.000,2,The Padlock,501,Isaac Bickerstaffe,2,Comedy
40420,Covent Garden,17790507,1779,5,7,The Duenna,mainpiece,85775,528,K051781.000,3,"The Duenna; or, The Double Elopement",543,Richard B. Sheridan,2,Comedy
40420,Covent Garden,17790507,1779,5,7,Cross Purposes,afterpiece,85776,2644,K036679.000,2,Cross Purposes,536,William O'Brien,4,Farce
40421,Drury Lane,17790508,1779,5,8,The Tempest,mainpiece,85778,98,K046085.000,3,The Tempest,766,J.C. Foote,16,Tragicomedy
40421,Drury Lane,17790508,1779,5,8,Comus,afterpiece,85779,188,NULL,NULL,Comus,497,"George Colman, the elder",8,Occasional
40422,Covent Garden,17790508,1779,5,8,Love In A Village,mainpiece,85782,2506,K002009.000,3,Love in a Village,501,Isaac Bickerstaffe,1,Ballad Opera/Burletta/Opera
40422,Covent Garden,17790508,1779,5,8,The Liverpool Prize,afterpiece,85783,2800,K040676.000,2,The Liverpool Prize,575,Frederick Pilon,4,Farce
40424,Drury Lane,17790510,1779,5,10,The Suspicious Husband,mainpiece,85789,2331,NULL,NULL,The Suspicious Husband,463,Benjamin Hoadly,2,Comedy
40424,Drury Lane,17790510,1779,5,10,Who's the Dupe,afterpiece,85790,266,K017108.000,2,Who's the Dupe?,549,Hannah Cowley,4,Farce
40425,Covent Garden,17790510,1779,5,10,Illumination,mainpiece,85793,3642,K035828.000,0,Illumination,575,Frederick Pilon,8,Occasional
40425,Covent Garden,17790510,1779,5,10,"Amphitryon; or, The Two Sosias",afterpiece,85794,1240,A36595,,"Amphitryon; or, The Two Sosias",53,John Dryden,2,Comedy
40425,Covent Garden,17790510,1779,5,10,The Touchstone,afterpiece,85795,2794,NULL,NULL,"The Touchstone; or, Harlequin Traveller",538,Charles Dibdin,9,Pantomime
40427,Drury Lane,17790511,1779,5,11,The Spanish Fryar,mainpiece,85804,1118,A36692,5,"The Spanish Fryar; or, The Double Discovery",53,John Dryden,16,Tragicomedy
40427,Drury Lane,17790511,1779,5,11,The Elopement,afterpiece,85805,2510,NULL,NULL,The Elopement,416,William Havard,4,Farce
40428,Covent Garden,17790511,1779,5,11,Fatal Falshood,mainpiece,85808,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40428,Covent Garden,17790511,1779,5,11,The Chelsea-Pensioner,afterpiece,85809,2813,K035832.000,2,The Chelsea-Pensioner,538,Charles Dibdin,2,Comedy
40430,Drury Lane,17790512,1779,5,12,The Double Deception,mainpiece,85813,2810,NULL,NULL,The Double Deception,579,Elizabeth Richardson,2,Comedy
40430,Drury Lane,17790512,1779,5,12,The Deserter,afterpiece,85814,47,NULL,NULL,The Deserter,631,Carlo Antonio Delpini,1,Ballad Opera/Burletta/Opera
40431,Covent Garden,17790512,1779,5,12,Illumination,mainpiece,85815,3642,K035828.000,0,Illumination,575,Frederick Pilon,8,Occasional
40431,Covent Garden,17790512,1779,5,12,A Bold Stroke for a Wife,afterpiece,85816,1616,K031892.000,5,A Bold Stroke for a Wife,222,Susanna Centlivre,2,Comedy
40431,Covent Garden,17790512,1779,5,12,The Farmer's Return from London,afterpiece,85817,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40431,Covent Garden,17790512,1779,5,12,The Norwood Gypsies,afterpiece,85818,2755,NULL,NULL,The Norwood Gypsies,563,James Messink,9,Pantomime
40432,Drury Lane,17790513,1779,5,13,The School For Scandal,mainpiece,85819,2743,K125710.000,5,The School for Scandal,null,ull],2,Comedy
40432,Drury Lane,17790513,1779,5,13,Who's the Dupe,afterpiece,85820,266,K017108.000,2,Who's the Dupe?,549,Hannah Cowley,4,Farce
40433,Covent Garden,17790513,1779,5,13,Illumination,mainpiece,85823,3642,K035828.000,0,Illumination,575,Frederick Pilon,8,Occasional
40433,Covent Garden,17790513,1779,5,13,The Tempest,afterpiece,85824,98,K046085.000,3,The Tempest,766,J.C. Foote,16,Tragicomedy
40433,Covent Garden,17790513,1779,5,13,The Upholsterer,afterpiece,85825,2451,K102914.000,2,The Upholsterer,486,Arthur Murphy,4,Farce
40435,Drury Lane,17790514,1779,5,14,The Merchant Of Venice,mainpiece,85829,878,A11954,,The Merchant of Venice,10,William Shakespeare,2,Comedy
40435,Drury Lane,17790514,1779,5,14,Who's the Dupe,afterpiece,85830,266,K017108.000,2,Who's the Dupe?,549,Hannah Cowley,4,Farce
40436,Covent Garden,17790514,1779,5,14,Fatal Falshood,mainpiece,85833,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40436,Covent Garden,17790514,1779,5,14,The Chelsea-Pensioner,afterpiece,85834,2813,K035832.000,2,The Chelsea-Pensioner,538,Charles Dibdin,2,Comedy
40437,Drury Lane,17790515,1779,5,15,The Plain Dealer,mainpiece,85835,1037,A67202,5,The Plain Dealer,109,William Wycherley,2,Comedy
40437,Drury Lane,17790515,1779,5,15,The Quaker,afterpiece,85836,2700,K048123.000,2,The Quaker,538,Charles Dibdin,2,Comedy
40438,Covent Garden,17790515,1779,5,15,The West Indian,mainpiece,85838,2618,K021253.000,5,The West Indian,528,Richard Cumberland,2,Comedy
40438,Covent Garden,17790515,1779,5,15,The Liverpool Prize,afterpiece,85839,2800,K040676.000,2,The Liverpool Prize,575,Frederick Pilon,4,Farce
40440,Drury Lane,17790517,1779,5,17,Every Man In His Humour,mainpiece,85843,839,A04632,,Every Man In His Humour,16,Ben Jonson,2,Comedy
40440,Drury Lane,17790517,1779,5,17,The Irish Widow,afterpiece,85844,2640,K038439.000,2,The Irish Widow,452,David Garrick,4,Farce
40441,Covent Garden,17790517,1779,5,17,Fatal Falshood,mainpiece,85846,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40441,Covent Garden,17790517,1779,5,17,The Chelsea-Pensioner,afterpiece,85847,2813,K035832.000,2,The Chelsea-Pensioner,538,Charles Dibdin,2,Comedy
40443,Drury Lane,17790518,1779,5,18,King Richard The Third,mainpiece,85850,1403,NULL,NULL,The Tragical History of King Richard III,198,Colley Cibber,NULL,NULL
40443,Drury Lane,17790518,1779,5,18,The Mayor of Garratt,afterpiece,85851,493,NULL,NULL,The Mayor of Garratt,465,Samuel Foote,2,Comedy
40444,Covent Garden,17790518,1779,5,18,All In The Wrong,mainpiece,85853,30,K030424.000,5,All in the Wrong,486,Arthur Murphy,2,Comedy
40444,Covent Garden,17790518,1779,5,18,The Farmer's Return from London,afterpiece,85854,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40444,Covent Garden,17790518,1779,5,18,Midas,afterpiece,85855,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
40445,Drury Lane,17790519,1779,5,19,The First Part Of King Henry Iv,mainpiece,85856,810,A11954,,"Henry the Fourth, Part I",10,William Shakespeare,NULL,NULL
40445,Drury Lane,17790519,1779,5,19,The Rival Candidates,afterpiece,85857,2692,K048293.000,2,The Rival Candidates,545,Henry Bate,2,Comedy
40446,Covent Garden,17790519,1779,5,19,The Strategem,mainpiece,85858,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40446,Covent Garden,17790519,1779,5,19,Gallic Gratitude,afterpiece,85859,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40447,Drury Lane,17790520,1779,5,20,The School For Scandal,mainpiece,85860,2743,K125710.000,5,The School for Scandal,null,ull],2,Comedy
40447,Drury Lane,17790520,1779,5,20,Who's the Dupe,afterpiece,85861,266,K017108.000,2,Who's the Dupe?,549,Hannah Cowley,4,Farce
40448,Covent Garden,17790520,1779,5,20,Illumination,mainpiece,85864,3642,K035828.000,0,Illumination,575,Frederick Pilon,8,Occasional
40448,Covent Garden,17790520,1779,5,20,"The Albion Queens; or, The Death of Mary Queen of Scots",afterpiece,85865,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40448,Covent Garden,17790520,1779,5,20,The Farmer's Return from London,afterpiece,85866,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40448,Covent Garden,17790520,1779,5,20,Comus,afterpiece,85867,188,NULL,NULL,Comus,497,"George Colman, the elder",8,Occasional
40449,Drury Lane,17790521,1779,5,21,A Bold Stroke For A Wife,mainpiece,85868,1616,K031892.000,5,A Bold Stroke for a Wife,222,Susanna Centlivre,2,Comedy
40449,Drury Lane,17790521,1779,5,21,The Quaker,afterpiece,85869,2700,K048123.000,2,The Quaker,538,Charles Dibdin,2,Comedy
40450,Covent Garden,17790521,1779,5,21,The Comedy Of Errors,mainpiece,85872,923,A11954,,The Comedy of Errors,10,William Shakespeare,2,Comedy
40450,Covent Garden,17790521,1779,5,21,The Liverpool Prize,afterpiece,85873,2800,K040676.000,2,The Liverpool Prize,575,Frederick Pilon,4,Farce
40453,Drury Lane,17790524,1779,5,24,The School For Scandal,mainpiece,85880,2743,K125710.000,5,The School for Scandal,null,ull],2,Comedy
40453,Drury Lane,17790524,1779,5,24,A Monody,afterpiece,85881,2802,NULL,NULL,A Monody,798,Thomas Linley Sr. ,8,Occasional
40453,Drury Lane,17790524,1779,5,24,Who's the Dupe,afterpiece,85882,266,K017108.000,2,Who's the Dupe?,549,Hannah Cowley,4,Farce
40454,Covent Garden,17790524,1779,5,24,The Duenna,mainpiece,85885,528,K051781.000,3,"The Duenna; or, The Double Elopement",543,Richard B. Sheridan,2,Comedy
40454,Covent Garden,17790524,1779,5,24,The Touchstone,afterpiece,85886,2794,NULL,NULL,"The Touchstone; or, Harlequin Traveller",538,Charles Dibdin,9,Pantomime
40455,Drury Lane,17790525,1779,5,25,"The Committee; Or, The Faithful Irishman",mainpiece,85887,1360,NULL,NULL,"The Committee; or, The Faithful Irishman",6,Sir Robert Howard,2,Comedy
40455,Drury Lane,17790525,1779,5,25,The Quaker,afterpiece,85888,2700,K048123.000,2,The Quaker,538,Charles Dibdin,2,Comedy
40457,Drury Lane,17790526,1779,5,26,The Chances,mainpiece,85893,608,A27178,,The Chances,5,John Fletcher,2,Comedy
40457,Drury Lane,17790526,1779,5,26,The Lyar,afterpiece,85894,2498,NULL,NULL,The Lyar,465,Samuel Foote,4,Farce
40458,Drury Lane,17790527,1779,5,27,The Double Deception,mainpiece,85896,2810,NULL,NULL,The Double Deception,579,Elizabeth Richardson,2,Comedy
40458,Drury Lane,17790527,1779,5,27,Who's the Dupe,afterpiece,85897,266,K017108.000,2,Who's the Dupe?,549,Hannah Cowley,4,Farce
40459,Drury Lane,17790528,1779,5,28,Mahomet,mainpiece,85899,2306,NULL,NULL,Mahomet the Imposter,393,James Miller,13,Tragedy
40459,Drury Lane,17790528,1779,5,28,The Rival Candidates,afterpiece,85900,2692,K048293.000,2,The Rival Candidates,545,Henry Bate,2,Comedy
40460,Drury Lane,17790529,1779,5,29,Much Ado About Nothing,mainpiece,85901,1236,A11954,,Much Ado About Nothing,10,William Shakespeare,2,Comedy
40460,Drury Lane,17790529,1779,5,29,The Miller of Mansfield,afterpiece,85902,2211,NULL,NULL,The King and the Miller of Mansfield ,426,Robert Dodsley,2,Comedy
40463,Drury Lane,17790601,1779,6,1,The Second Part Of King Henry The Fourth,mainpiece,85909,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40463,Drury Lane,17790601,1779,6,1,The Register Office,afterpiece,85910,2492,K008041.000,2,The Register Office,494,Joseph Reed,2,Comedy
40466,Drury Lane,17790603,1779,6,3,The School For Scandal,mainpiece,85917,2743,K125710.000,5,The School for Scandal,null,ull],2,Comedy
40466,Drury Lane,17790603,1779,6,3,A Monody,afterpiece,85918,2802,NULL,NULL,A Monody,798,Thomas Linley Sr. ,8,Occasional
40466,Drury Lane,17790603,1779,6,3,Who's the Dupe,afterpiece,85919,266,K017108.000,2,Who's the Dupe?,549,Hannah Cowley,4,Farce
40563,Drury Lane,17790918,1779,9,18,Hamlet,mainpiece,86173,460,NULL,NULL,Hamlet ,263,Apostolo Zeno,NULL,NULL
40563,Drury Lane,17790918,1779,9,18,Comus,afterpiece,86174,188,NULL,NULL,Comus,497,"George Colman, the elder",8,Occasional
40564,Covent Garden,17790920,1779,9,20,King Henry The Fifth,mainpiece,86175,1826,NULL,NULL,"King Henry the Fifth: or, the conquest of France by the English",258,Aaron Hill,NULL,NULL
40564,Covent Garden,17790920,1779,9,20,The Invasion,afterpiece,86176,2787,K035829.000,2,"The Invasion; or, A Trip to Brighthelmstone",575,Frederick Pilon,4,Farce
40565,Drury Lane,17790921,1779,9,21,The School For Scandal,mainpiece,86177,2743,K125710.000,5,The School for Scandal,null,ull],2,Comedy
40565,Drury Lane,17790921,1779,9,21,The Elopement,afterpiece,86178,2510,NULL,NULL,The Elopement,416,William Havard,4,Farce
40566,Covent Garden,17790922,1779,9,22,The Duenna,mainpiece,86180,528,K051781.000,3,"The Duenna; or, The Double Elopement",543,Richard B. Sheridan,2,Comedy
40566,Covent Garden,17790922,1779,9,22,Cross Purposes,afterpiece,86181,2644,K036679.000,2,Cross Purposes,536,William O'Brien,4,Farce
40567,Drury Lane,17790923,1779,9,23,The Clandestine Marriage,mainpiece,86183,184,K034449.000,,The Clandestine Marriage,452,David Garrick,2,Comedy
40567,Drury Lane,17790923,1779,9,23,Comus,afterpiece,86184,188,NULL,NULL,Comus,497,"George Colman, the elder",8,Occasional
40568,Covent Garden,17790924,1779,9,24,As You Like It,mainpiece,86185,879,A11954,,As You Like It,10,William Shakespeare,2,Comedy
40568,Covent Garden,17790924,1779,9,24,Midas,afterpiece,86186,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
40569,Drury Lane,17790925,1779,9,25,King Richard The Third,mainpiece,86188,1403,NULL,NULL,The Tragical History of King Richard III,198,Colley Cibber,NULL,NULL
40569,Drury Lane,17790925,1779,9,25,Harlequin's Invasion,afterpiece,86189,102,NULL,NULL,"Harlequin's Invasion; or, A Christmas Gambol",452,David Garrick,9,Pantomime
40570,Covent Garden,17790927,1779,9,27,The Conscious Lovers,mainpiece,86190,1804,NULL,NULL,The Conscious Lovers,236,Richard Steele,2,Comedy
40570,Covent Garden,17790927,1779,9,27,"The Device; or, The Deaf Doctor",afterpiece,86191,2820,NULL,NULL,"The Device; or, The Deaf Doctor",575,Frederick Pilon,4,Farce
40571,Drury Lane,17790928,1779,9,28,The Stratagem,mainpiece,86194,1503,NULL,NULL,The Stratagem,214,George Farquhar,2,Comedy
40571,Drury Lane,17790928,1779,9,28,The Elopement,afterpiece,86195,2510,NULL,NULL,The Elopement,416,William Havard,4,Farce
40572,Covent Garden,17790929,1779,9,29,The Duenna,mainpiece,86197,528,K051781.000,3,"The Duenna; or, The Double Elopement",543,Richard B. Sheridan,2,Comedy
40572,Covent Garden,17790929,1779,9,29,The Device,afterpiece,86198,2820,NULL,NULL,"The Device; or, The Deaf Doctor",575,Frederick Pilon,4,Farce
40573,Drury Lane,17790930,1779,9,30,The West Indian,mainpiece,86200,2618,K021253.000,5,The West Indian,528,Richard Cumberland,2,Comedy
40573,Drury Lane,17790930,1779,9,30,"The Wonders Of Derbyshire; or, Harlequin in the Peak",afterpiece,86201,2795,NULL,NULL,"The Wonders of Derbyshire; or, Harlequin in the Peak",null,ull],9,Pantomime
40574,Covent Garden,17791001,1779,10,1,Every Man In His Humour,mainpiece,86202,839,A04632,,Every Man In His Humour,16,Ben Jonson,2,Comedy
40574,Covent Garden,17791001,1779,10,1,The Liverpool Prize,afterpiece,86203,2800,K040676.000,2,The Liverpool Prize,575,Frederick Pilon,4,Farce
40575,Drury Lane,17791002,1779,10,2,Rule A Wife And Have A Wife,mainpiece,86205,570,A00967,0,Rule a Wife and Have a Wife,5,John Fletcher,2,Comedy
40575,Drury Lane,17791002,1779,10,2,Harlequin's Invasion,afterpiece,86206,102,NULL,NULL,"Harlequin's Invasion; or, A Christmas Gambol",452,David Garrick,9,Pantomime
40576,Covent Garden,17791004,1779,10,4,The Fair Penitent,mainpiece,86207,1457,K109300.000,5,The Fair Penitent,230,Nicholas Rowe,13,Tragedy
40576,Covent Garden,17791004,1779,10,4,Midas,afterpiece,86208,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
40577,Drury Lane,17791005,1779,10,5,The Beggar's Opera,mainpiece,86210,298,K016442.000,3,The Beggar's Opera,269,John Gay,2,Comedy
40577,Drury Lane,17791005,1779,10,5,Queen Mab,afterpiece,86211,312,NULL,NULL,Queen Mab,469,Henry Woodward,9,Pantomime
40578,Covent Garden,17791006,1779,10,6,The Duenna,mainpiece,86213,528,K051781.000,3,"The Duenna; or, The Double Elopement",543,Richard B. Sheridan,2,Comedy
40578,Covent Garden,17791006,1779,10,6,"The Touchstone; or, Harlequin Traveller",afterpiece,86214,2794,NULL,NULL,"The Touchstone; or, Harlequin Traveller",538,Charles Dibdin,9,Pantomime
40579,Drury Lane,17791007,1779,10,7,The Miser,mainpiece,86216,935,A59437,5,The Miser,82,Thomas Shadwell,NULL,NULL
40579,Drury Lane,17791007,1779,10,7,The Wonders Of Derbyshire,afterpiece,86217,2795,NULL,NULL,"The Wonders of Derbyshire; or, Harlequin in the Peak",null,ull],9,Pantomime
40580,Covent Garden,17791008,1779,10,8,The Lady Of The Manor,mainpiece,86218,2788,K038489.000,3,The Lady of the Manor,513,William Kenrick,2,Comedy
40580,Covent Garden,17791008,1779,10,8,The Touchstone,afterpiece,86219,2794,NULL,NULL,"The Touchstone; or, Harlequin Traveller",538,Charles Dibdin,9,Pantomime
40581,Drury Lane,17791009,1779,10,9,The Plain Dealer,mainpiece,86221,1037,A67202,5,The Plain Dealer,109,William Wycherley,2,Comedy
40581,Drury Lane,17791009,1779,10,9,"Belphegor; or, The Wishes",afterpiece,86222,133,NULL,NULL,"Belphegor; or, The Wishes",541,Miles Peter Andrews,2,Comedy
40582,Covent Garden,17791011,1779,10,11,The Orphan,mainpiece,86223,1106,A53521,5,"The Orphan; or, The Unhappy Marriage",135,Thomas Otway,13,Tragedy
40582,Covent Garden,17791011,1779,10,11,The Touchstone,afterpiece,86224,2794,NULL,NULL,"The Touchstone; or, Harlequin Traveller",538,Charles Dibdin,9,Pantomime
40583,Drury Lane,17791012,1779,10,12,Love For Love,mainpiece,86225,1295,A34302,5,Love for Love,187,William Congreve,2,Comedy
40583,Drury Lane,17791012,1779,10,12,The Padlock,afterpiece,86226,68,K005732.000,2,The Padlock,501,Isaac Bickerstaffe,2,Comedy
40584,Covent Garden,17791013,1779,10,13,The Bondman,mainpiece,86227,562,NULL,NULL,The Bondman,7,Philip Massinger,16,Tragicomedy
40584,Covent Garden,17791013,1779,10,13,Midas,afterpiece,86228,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
40586,Drury Lane,17791014,1779,10,14,The School For Scandal,mainpiece,86232,2743,K125710.000,5,The School for Scandal,null,ull],2,Comedy
40586,Drury Lane,17791014,1779,10,14,Belphegor,afterpiece,86233,NULL,NULL,NULL,NULL,null,ull],NULL,NULL
40587,Covent Garden,17791015,1779,10,15,The Bondman,mainpiece,86234,562,NULL,NULL,The Bondman,7,Philip Massinger,16,Tragicomedy
40587,Covent Garden,17791015,1779,10,15,The Touchstone,afterpiece,86235,2794,NULL,NULL,"The Touchstone; or, Harlequin Traveller",538,Charles Dibdin,9,Pantomime
40588,Drury Lane,17791016,1779,10,16,Othello,mainpiece,86236,597,A11954,,Othello,10,William Shakespeare,13,Tragedy
40588,Drury Lane,17791016,1779,10,16,The Elopement,afterpiece,86237,2510,NULL,NULL,The Elopement,416,William Havard,4,Farce
40589,Covent Garden,17791016,1779,10,16,The Maid Of The Mill,mainpiece,86238,291,K039360.000,3,The Maid of the Mill,501,Isaac Bickerstaffe,2,Comedy
40589,Covent Garden,17791016,1779,10,16,The Touchstone,afterpiece,86239,2794,NULL,NULL,"The Touchstone; or, Harlequin Traveller",538,Charles Dibdin,9,Pantomime
40590,Covent Garden,17791018,1779,10,18,Macbeth,mainpiece,86240,731,A59503,5,Macbeth,13,Sir William Davenant,13,Tragedy
40590,Covent Garden,17791018,1779,10,18,The Touchstone,afterpiece,86241,2794,NULL,NULL,"The Touchstone; or, Harlequin Traveller",538,Charles Dibdin,9,Pantomime
40592,Drury Lane,17791019,1779,10,19,The Way Of The World,mainpiece,86248,1409,A34327,5,The Way of the World,187,William Congreve,2,Comedy
40592,Drury Lane,17791019,1779,10,19,The Quaker,afterpiece,86249,2700,K048123.000,2,The Quaker,538,Charles Dibdin,2,Comedy
40593,Covent Garden,17791020,1779,10,20,The Bondman,mainpiece,86250,562,NULL,NULL,The Bondman,7,Philip Massinger,16,Tragicomedy
40593,Covent Garden,17791020,1779,10,20,Plymouth In An Uproar,afterpiece,86251,2823,NULL,NULL,Plymouth in an Uproar,583,Edward Neville,4,Farce
40594,Drury Lane,17791021,1779,10,21,Cymon,mainpiece,86252,2554,K036735.000,5,Cymon,452,David Garrick,11,Romance
40594,Drury Lane,17791021,1779,10,21,The Deuce is In Him,afterpiece,86253,2514,NULL,NULL,The Deuce is in Him,497,"George Colman, the elder",2,Comedy
40595,Drury Lane,17791022,1779,10,22,The School For Scandal,mainpiece,86255,2743,K125710.000,5,The School for Scandal,null,ull],2,Comedy
40595,Drury Lane,17791022,1779,10,22,Comus,afterpiece,86256,188,NULL,NULL,Comus,497,"George Colman, the elder",8,Occasional
40596,Covent Garden,17791022,1779,10,22,The Duenna,mainpiece,86258,528,K051781.000,3,"The Duenna; or, The Double Elopement",543,Richard B. Sheridan,2,Comedy
40596,Covent Garden,17791022,1779,10,22,Plymouth In An Uproar,afterpiece,86259,2823,NULL,NULL,Plymouth in an Uproar,583,Edward Neville,4,Farce
40597,Drury Lane,17791023,1779,10,23,Twelfth Night,mainpiece,86261,641,A11954,,Twelfth Night,10,William Shakespeare,2,Comedy
40597,Drury Lane,17791023,1779,10,23,Queen Mab,afterpiece,86262,312,NULL,NULL,Queen Mab,469,Henry Woodward,9,Pantomime
40598,Covent Garden,17791023,1779,10,23,"The First Part Of King Henry The Fourth, With The Humours Of Sir John Falstaff",mainpiece,86263,1404,A59501,5,King Henry the Fourth: With the Humours of Sir John Falstaff,84,Thomas Betterton,NULL,NULL
40598,Covent Garden,17791023,1779,10,23,Midas,afterpiece,86264,2522,K048303.000,,Midas,506,Kane O'Hara,1,Ballad Opera/Burletta/Opera
40599,Drury Lane,17791025,1779,10,25,Love In A Village,mainpiece,86265,2506,K002009.000,3,Love in a Village,501,Isaac Bickerstaffe,1,Ballad Opera/Burletta/Opera
40599,Drury Lane,17791025,1779,10,25,Harlequin's Invasion,afterpiece,86266,102,NULL,NULL,"Harlequin's Invasion; or, A Christmas Gambol",452,David Garrick,9,Pantomime
40600,Covent Garden,17791025,1779,10,25,Macbeth,mainpiece,86268,731,A59503,5,Macbeth,13,Sir William Davenant,13,Tragedy
40600,Covent Garden,17791025,1779,10,25,Plymouth In An Uproar,afterpiece,86269,2823,NULL,NULL,Plymouth in an Uproar,583,Edward Neville,4,Farce
40601,Drury Lane,17791026,1779,10,26,The Miser,mainpiece,86271,935,A59437,5,The Miser,82,Thomas Shadwell,NULL,NULL
40601,Drury Lane,17791026,1779,10,26,Selima And Azor,afterpiece,86272,2726,NULL,NULL,Selima and Azor,551,Sir George Collier,11,Romance
40602,Covent Garden,17791027,1779,10,27,The Bondman,mainpiece,86273,562,NULL,NULL,The Bondman,7,Philip Massinger,16,Tragicomedy
40602,Covent Garden,17791027,1779,10,27,Plymouth In An Uproar,afterpiece,86274,2823,NULL,NULL,Plymouth in an Uproar,583,Edward Neville,4,Farce
40603,Drury Lane,17791028,1779,10,28,The Plain Dealer,mainpiece,86276,1037,A67202,5,The Plain Dealer,109,William Wycherley,2,Comedy
40603,Drury Lane,17791028,1779,10,28,The Wonders Of Derbyshire,afterpiece,86277,2795,NULL,NULL,"The Wonders of Derbyshire; or, Harlequin in the Peak",null,ull],9,Pantomime
40604,Covent Garden,17791029,1779,10,29,The Comedy Of Errors,mainpiece,86278,923,A11954,,The Comedy of Errors,10,William Shakespeare,2,Comedy
