date,playTitle,authorName,originalTitle,originalAuthorName
1791-09-10,De dwarsdrijfster. Kluchtig blijspel.,"Huybert van Kruiningen, Pieter Anthony de",L'esprit de contradiction,"Rivière-Dufresny, Charles"
1791-09-12,"Hypermnestra, treurspel","Adriaansz, A.","Hypermnestre, tragédie","Lemierre, Antoine Marin"
1791-09-13,"De verkwister, of De eerlyke bedriegster; blyspel","Regtering, Hendrik Willem","Le Dissipateur, ou l'honnête friponne, comédie","Destouches, (ps. Philippe Néricault)"
1791-09-17,"Fedra, treurspel","Uylenbroek, P.J.",Phedre et Hyppolite. Tragedie,"Racine, Jean"
1791-09-19,"Zemire en Azor, zangspel","Pypers, Pieter",Zémire et Azor,"Marmontel, Jean François"
1791-09-19,De wanhébbelyke liefde. Kluchtspél,Nil Volentibus Arduum group,La mère coquette ou les amants brouillés,"Quinault, Philippe"
1791-09-20,"Zemire en Azor, zangspel","Pypers, Pieter",Zémire et Azor,"Marmontel, Jean François"
1791-09-20,"Verliefde Brechje, kluchtspel","Haps, Pieter Willem van",,
1791-09-21,"Zemire en Azor, zangspel","Pypers, Pieter",Zémire et Azor,"Marmontel, Jean François"
1791-09-21,De drie gebroeders medeminnaars; kluchtspel,"Elvervelt, Henrik van",Les trois freres rivaux,"La Font, Joseph de"
1791-09-22,Den grooten Bellizarius,"Grieck, Claude de","Le Bélisaire, tragédie","Rotrou, Jean"
1791-09-23,"De twee jagers, en het melk-meysje, zang-spel","Lynslager, Philip Frederik","Les Deux Chasseurs et la Laitière, opéra-comique","Anseaume, Louis"
1791-09-24,"Hamlet, treurspel","Cambon-van der Werken, Margareta Geertruid de","Hamlet: tragédie, imitée de l'anglois","Ducis, Jean-François"
1791-09-24,"De soldaat door dwang, kluchtige opera","Lynslager, Philip Frederik",,
1791-09-26,De gekroonde na haar dood. Treurspel,"Heulen, Christiaan van",Reinar después de morir,"Vélez de Guevara, Luis"
1791-09-26,De schrik is't meest. Tooneelmaatig spreekwoord.,"Ruloffs, Bartholomeus",L'Enragé,"Carrogis dit Carmontelle, Louis"
1791-09-27,"Krelis Louwen, of Alexander de Groote op het poëetemaal","Langendijk, Pieter",,
1791-09-27,"De hoefsmit, blyspel; met zang","Menkema (jr.), Johannes","Le maréchal-ferrant, opéra comique","Quétant, Antoine-François"
1791-09-28,"De adelyke landman, blyspel","Hartsen, Antoni",Der adliche Taglöhner,"Nesselrode, F. G. von"
1791-09-28,Het onbesturven' weeuwtje. Kluchtig blijspel,"Huybert van Kruiningen, Pieter Anthony de",Le mari retrouvé. Comédie,"Dancourt, Florent Carton"
1791-09-29,"Het hofstee leeven, kluchtspel","Wit (de jonge), Abraham de",La maison de campagne,"Dancourt, Florent Carton"
1791-09-29,"De Schone Arsene, Zangspel","Ruloffs, Bartholomeus","La belle Arsene, comédie féerie","Favart, Charles Simon"
1791-09-30,"De Schone Arsene, Zangspel","Ruloffs, Bartholomeus","La belle Arsene, comédie féerie","Favart, Charles Simon"
1791-09-30,"De Verbeterde Dwaas, Blijspel","Ogelwight jr., Hendrik","L'Anglais, ou le Fou raisonnable, comédie en 1 acte et en prose","Patrat, Joseph"
1791-10-01,"Krispyn, medevryer van zyn heer. Kluchtspel","Koenerding, Johannes Andreas",Crispin rival de son maître,"Lesage, Alain René"
1791-10-01,"De Schone Arsene, Zangspel","Ruloffs, Bartholomeus","La belle Arsene, comédie féerie","Favart, Charles Simon"
1791-10-03,"Amelia, of De hertog van Foix, treurspel","Nomsz, Johannes","Amélie, ou Le duc de Foix",Voltaire
1791-10-04,"De getrouwde philosooph, of De beschaamde echtgenoot; blyspel","Hooff, Nicolaas Willem op den","Le philosophe marié, ou Le mary honteux de l'être. Comédie","Destouches, (ps. Philippe Néricault)"
1791-10-05,"Natalia, tooneelspel","Ruloffs, Bartholomeus","Natalie, drame en quatre actes","Mercier, Louis Sébastien"
1791-10-06,"Wilhelmina van Blondheim, tooneelspel","Uylenbroek, P.J.",Wilhelmine von Blondheim,"Grossmann, Gustav Friedrich Wilhelm"
1791-10-07,"De gewaande onnozele juffer, of De belagchelyke poëet. Blyspel","Soetens, Abraham","La fausse Agnès, ou le poète campagnard, comédie","Destouches, (ps. Philippe Néricault)"
1791-10-08,"Titus, treurspel","Nomsz, Johannes","Titus, tragédie","Belloy, Pierre Laurent Buirette de"
1791-10-10,"Béverly, of De gevolgen der speelzucht; burger treurspel","Doornik, Jan Gerard","Beverlei, tragédie bourgeoise imitée de l'anglois, de ""The Gamester"", d'Édouard Moore, en 5 actes et en vers libres","Saurin, Bernard Joseph"
1791-10-10,"Het Dorpsfeest, Blijspel met Zang","Lynslager, Philip Frederik","L'épreuve villageoise, opéra-comique","Desforges, Jean-Baptiste"
1791-10-13,"Tot middennacht, of List tegen list. Blyspel","Ruloffs, Bartholomeus","Guerre ouverte ou ruse contre ruse: comédie en trois actes, et en prose","Bourlin Dumaniant, Antoine Jean"
1791-10-13,"De drie landbouwers, blyspel, met zang","Roullaud, Henri Jean","Blaise et Babet ou La suite des trois fermiers: comédie en deux actes, mélée d'ariettes","Boutet de Monvel, Jacques Marie"
1791-10-15,"De drie landbouwers, blyspel, met zang","Roullaud, Henri Jean","Blaise et Babet ou La suite des trois fermiers: comédie en deux actes, mélée d'ariettes","Boutet de Monvel, Jacques Marie"
1791-10-17,"De school voor de vaders, blyspel","Walré, Jan van","L'école des pères, comédie en cinq actes, en vers","Pieyre, Alexandre"
1791-10-17,"De wiskunstenaars, of 't Gevluchte juffertje","Langendijk, Pieter",,
1791-10-20,"De school voor de vaders, blyspel","Walré, Jan van","L'école des pères, comédie en cinq actes, en vers","Pieyre, Alexandre"
1791-10-22,"De school voor de vaders, blyspel","Walré, Jan van","L'école des pères, comédie en cinq actes, en vers","Pieyre, Alexandre"
1791-10-22,"De Verbeterde Dwaas, Blijspel","Ogelwight jr., Hendrik","L'Anglais, ou le Fou raisonnable, comédie en 1 acte et en prose","Patrat, Joseph"
1791-10-24,"Olintes, treurspel","Kasteleijn, Petrus Johannes",,
1791-10-25,De indianen in Engeland; blyspel,"Houtman Thz., Johannes",Die Indianer in England,"Kotzebue, August Friedrich Ferdinand von"
1791-10-31,"Het Dorpsfeest, Blijspel met Zang","Lynslager, Philip Frederik","L'épreuve villageoise, opéra-comique","Desforges, Jean-Baptiste"
1791-10-31,"Clementina en Desormes, tooneelspel","Ruloffs, Bartholomeus","Clémentine et Desormes, drame","Boutet de Monvel, Jacques Marie"
1791-11-01,"Het Dorpsfeest, Blijspel met Zang","Lynslager, Philip Frederik","L'épreuve villageoise, opéra-comique","Desforges, Jean-Baptiste"
1791-11-07,"De moeder, vertrouwde van haare dochter; blyspel","Hartsen, Antoni","La mere confidente, comédie","Carlet de Chamblain de Marivaux, Pierre"
1791-11-07,"Het Dorpsfeest, Blijspel met Zang","Lynslager, Philip Frederik","L'épreuve villageoise, opéra-comique","Desforges, Jean-Baptiste"
1791-11-08,"De Schulden, Zangspel","Ogelwight jr., Hendrik","Les dettes, comedie lyrique","Forgeot, Nicolas Julien"
1791-11-08,Melanide,"Hooff, Nicolaas Willem op den",Melanide,"La Chaussée, Pierre-Claude Nivelle de"
1791-11-12,"De Malabaarsche Weduwe, Treurspel","Pypers, Pieter","La veuve du Malabar, ou L'empire des coutumes, tragédie","Lemierre, Antoine Marin"
1791-11-12,De dankbaare zoon; zedig blyspel,"Elvervelt, Henrik van",Der dankbare Sohn. Lustspiel,"Engel, Johann Jakob"
1791-11-14,"De Deserteur, Tooneelspel","Ruloffs, Bartholomeus","Le déserteur, drame","Mercier, Louis Sébastien"
1791-11-15,Wilson; tooneelspel,"Teeuwsen, Hendrik",Le fabricant de Londres. Drame,"Fenouillot de Falbaire de Quingey, Charles Georges"
1791-11-15,"De Schulden, Zangspel","Ogelwight jr., Hendrik","Les dettes, comedie lyrique","Forgeot, Nicolas Julien"
1791-11-19,"De Schulden, Zangspel","Ogelwight jr., Hendrik","Les dettes, comedie lyrique","Forgeot, Nicolas Julien"
1791-11-19,"Nanine, of Het verwonnen vooröordeel; blyspel","Hooff, Nicolaas Willem op den","Nanine, ou Le préjugé vaincu, comédie",Voltaire
1791-11-21,De optimist; of Alles wél. Tooneelspel,"Roullaud, Henri Jean","L’Optimiste, ou l’homme toujours content","Collin d'Harleville, Jean François"
1791-11-21,"De echtgenooten hereenigd, tooneelspel","Uylenbroek, P.J.","Les epoux réunis: Comédie, en trois actes, & en vers","Guyot de Merville, Michel"
1791-11-22,"De deserteur uit kinderliefde, blyspel","Spatzier, Anthony",Der Deserteur aus Kindesliebe,"Stephanie der Jüngere, Johann Gottlieb,"
1791-11-22,"De echtgenooten hereenigd, tooneelspel","Uylenbroek, P.J.","Les epoux réunis: Comédie, en trois actes, & en vers","Guyot de Merville, Michel"
1791-11-26,"Monzongo of de koningklyke slaaf, treurspel","Winter, Nicolaas Simon van",,
1791-11-26,"De echtgenooten hereenigd, tooneelspel","Uylenbroek, P.J.","Les epoux réunis: Comédie, en trois actes, & en vers","Guyot de Merville, Michel"
1791-11-28,"De wedergevonden zoon, blyspel","Hartsen, Antoni","L'Enfant prodigue, comédie",Voltaire
1791-11-29,"De deserteur, opera in drie deelen","Neyts, Jacques Toussaint","Le Déserteur, opéra-comique","Sedaine, Michel Jean"
1791-11-29,"Fanfan en Klaas, Tooneelspel","Uylenbroek, P.J.",Fanfan et Colas,"Robineau, Alexandre Louis Bertrand"
1791-12-03,"De edelmoedige dragonder, tooneelspel","Zubli, Ambrosius Justus",Le Dragon de Thionville,"Dumaniant, ..."
1791-12-03,"De deserteur, opera in drie deelen","Neyts, Jacques Toussaint","Le Déserteur, opéra-comique","Sedaine, Michel Jean"
1791-12-05,"Richard Leeuwenhart, Zangspel","Ruloffs, Bartholomeus","Richard Coeur-de-Lion, opéra comique","Sedaine, Michel Jean"
1791-12-05,"Krispyn, medicyn","Lacroix, Pieter de",Crispin médecin,"Hauteroche, Noe͏̈l Le Breton (sieur d' )"
1791-12-06,"Richard Leeuwenhart, Zangspel","Ruloffs, Bartholomeus","Richard Coeur-de-Lion, opéra comique","Sedaine, Michel Jean"
1791-12-06,"De listige vryster, óf De verschalkte voogd; blyspél","Vincent, Ysbrand",L'école des maris,"Molière (ps. Poquelin, Jean Baptiste)"
1791-12-10,"Krispyn, medevryer van zyn heer. Kluchtspel","Koenerding, Johannes Andreas",Crispin rival de son maître,"Lesage, Alain René"
1791-12-10,"Richard Leeuwenhart, Zangspel","Ruloffs, Bartholomeus","Richard Coeur-de-Lion, opéra comique","Sedaine, Michel Jean"
1791-12-12,"Richard Leeuwenhart, Zangspel","Ruloffs, Bartholomeus","Richard Coeur-de-Lion, opéra comique","Sedaine, Michel Jean"
1791-12-12,"De gewaande heidin, of De bedrogen gelukzoeker; kluchtspel","Elvervelt, Henrik van",,
1791-12-13,"Richard Leeuwenhart, Zangspel","Ruloffs, Bartholomeus","Richard Coeur-de-Lion, opéra comique","Sedaine, Michel Jean"
1791-12-13,"De stiefmoer, kluchtspel","Asselijn, Thomas",,
1791-12-17,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1791-12-17,Gysbreght van Aemstel,"Vondel, Joost van den",,
1791-12-19,Gysbreght van Aemstel,"Vondel, Joost van den",,
1791-12-19,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1791-12-20,Gysbreght van Aemstel,"Vondel, Joost van den",,
1791-12-20,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1791-12-27,Gysbreght van Aemstel,"Vondel, Joost van den",,
1791-12-27,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1792-01-02,Gysbreght van Aemstel,"Vondel, Joost van den",,
1792-01-02,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1792-01-03,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1792-01-03,Gysbreght van Aemstel,"Vondel, Joost van den",,
1792-01-07,De bruiloft van Kloris en Roosje,"Rijndorp, Jacob van",,
1792-01-07,Gysbreght van Aemstel,"Vondel, Joost van den",,
1792-01-09,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der",,
1792-01-09,De woekeraar edelman; kluchtspel,"Japin, Jean","L'Usurier gentilhomme, comédie","Le Grand, Marc Antoine"
1792-01-10,"Gabriëla van Vergy, treurspel","Nomsz, Johannes",Gabrielle de Vergy: tragédie,"Belloy, Pierre Laurent Buirette de"
1792-01-14,"Gabriëla van Vergy, treurspel","Nomsz, Johannes",Gabrielle de Vergy: tragédie,"Belloy, Pierre Laurent Buirette de"
1792-01-16,Gelonide. Treurspel,"Winter-van Merken, Lucretia Wilhelmina van",,
1792-01-17,"De twee jagers, en het melk-meysje, zang-spel","Lynslager, Philip Frederik","Les Deux Chasseurs et la Laitière, opéra-comique","Anseaume, Louis"
1792-01-17,Clementina; tooneelspel,"Houtman Thz., Johannes",Klementine oder das Testament,"Gebler, Tobias Philipp von"
1792-01-21,"Gaston en Bayard, Treurspel","Doornik, Jan Gerard","Gaston et Baïard, tragédie","Belloy, Pierre Laurent Buirette de"
1792-01-21,Het eiland van verwarring; blyspel,"Elvervelt, Henrik van",,
1792-01-23,"De deugdzaame armoede, zeedig blyspel","Hartsinck, Jan Jacob",L'indigent,"Mercier, Louis Sébastien"
1792-01-24,"Silvaan, zangspel","Asschenberg, Harmanus",Silvain,"Marmontel, Jean François"
1792-01-24,"De Huichelaar, Blijspel","Corver, Maarten","L'imposteur, ou Le Tartuffe, comédie","Molière (ps. Poquelin, Jean Baptiste)"
1792-01-28,Ifigenia. Treurspél [by Nil Volentibus Arduum group],Nil Volentibus Arduum group,Iphigénie,"Racine, Jean"
1792-01-28,"Het zestienjarig Meisje, Blijspel","Bingley, Ward","The Country Girl, play","Garrick, David"
1792-01-30,"Romeo en Julia, Tooneelspel","Fremery, Barend",Romeo und Julie. Ein bürgerliches Trauerspiel in fünf Aufzügen,"Weisse, C.F."
1792-01-31,"Louise en Volsan, tooneelspel","Ogelwight jr., Hendrik",Louise et Volsan: Comédie en 3 actes et en prose,"Dejaure, Jean-Claude Bédéno"
1792-01-31,"De doode gehuwd, blijspel","Brender à Brandis, G.","Le mort marié, comédie en deux actes en prose","Sedaine, Michel Jean"
1792-02-04,Herodes en Mariamne; treurspel,"Lescailje, Katharina",La Mariamne,Tristan L'Hermite
1792-02-06,"Mahomet, treurspel [by Hartsen]","Hartsen, Antoni",Le Fanatisme ou Mahomet le Prophète,Voltaire
1792-02-07,"Het huwelyk van Antonio, zangspel zynde het vervolg op het zangspel Richard Leeuwenhart, koning van Engeland","Ruloffs, Bartholomeus",Le mariage d'Antonio,"Robineau, Alexandre Louis Bertrand"
1792-02-11,"Het huwelyk van Antonio, zangspel zynde het vervolg op het zangspel Richard Leeuwenhart, koning van Engeland","Ruloffs, Bartholomeus",Le mariage d'Antonio,"Robineau, Alexandre Louis Bertrand"
1792-02-11,"Elfride, Treurspel","Kasteleijn, Petrus Johannes",Elfride. Ein Trauerspiel in 3 Aufzügen,"Bertuch, Friedrich Johann Justin"
1792-02-13,De drie gebroeders medeminnaars; kluchtspel,"Elvervelt, Henrik van",Les trois freres rivaux,"La Font, Joseph de"
1792-02-13,"De oude vryer, blyspel","Doornik, Jan Gerard","Le vieux garçon: comédie en cinq actes, en vers","Dubuisson, Pierre Ulric"
1792-02-14,"De oude vryer, blyspel","Doornik, Jan Gerard","Le vieux garçon: comédie en cinq actes, en vers","Dubuisson, Pierre Ulric"
1792-02-18,"Béverly, of De gevolgen der speelzucht; burger treurspel","Doornik, Jan Gerard","Beverlei, tragédie bourgeoise imitée de l'anglois, de ""The Gamester"", d'Édouard Moore, en 5 actes et en vers libres","Saurin, Bernard Joseph"
1792-02-18,"Roosje en Colas, Opera","Lynslager, Philip Frederik","Rose et Colas, opéra-comique","Sedaine, Michel Jean"
1792-02-20,Wilson; tooneelspel,"Teeuwsen, Hendrik",Le fabricant de Londres. Drame,"Fenouillot de Falbaire de Quingey, Charles Georges"
1792-02-20,"De Twee Jonge Savoijards, Opera","Asschenberg, Harmanus","Les deux petits savoyards, opéra-comique","Marsollier Des Vivetières, Benoît Joseph"
1792-02-21,"De gewaande onnozele juffer, of De belagchelyke poëet. Blyspel","Soetens, Abraham","La fausse Agnès, ou le poète campagnard, comédie","Destouches, (ps. Philippe Néricault)"
1792-02-21,"De Twee Jonge Savoijards, Opera","Asschenberg, Harmanus","Les deux petits savoyards, opéra-comique","Marsollier Des Vivetières, Benoît Joseph"
1792-02-27,"Koning Lear, treurspel","Cambon-van der Werken, Margareta Geertruid de","Le roi Lear, tragédie en cinq actes","Ducis, Jean-François"
1792-02-27,"De hoefsmit, blyspel; met zang","Menkema (jr.), Johannes","Le maréchal-ferrant, opéra comique","Quétant, Antoine-François"
1792-03-05,"De adelyke landman, blyspel","Hartsen, Antoni",Der adliche Taglöhner,"Nesselrode, F. G. von"
1792-03-05,De kuiper. Opera bouffon,"Neyts, Jacques Toussaint",Le tonnelier : opéra-comique,"Audinot, Nicolas Médard"
1792-03-10,De kuiper. Opera bouffon,"Neyts, Jacques Toussaint",Le tonnelier : opéra-comique,"Audinot, Nicolas Médard"
1792-03-10,"De glorieus, of De vernederde hoogmoed; tooneelspel","Elvervelt, Henrik van","Le Glorieux, comédie","Destouches, (ps. Philippe Néricault)"
1792-03-19,"Azemia, of De wilden, tooneelspel met zang","Ogelwight jr., Hendrik",Azémia ou le Nouveau Robinson,"Poisson de La Chabeaussière, Ange-Étienne-Xavier"
1792-03-19,"Melanie, of De rampzalige kloosterdwang, treurspel","Heyligert, Cornelis","Mélanie, ou les Vœux forcés","Harpe, Jean-Francois de la"
1792-03-20,"De twee jagers, en het melk-meysje, zang-spel","Lynslager, Philip Frederik","Les Deux Chasseurs et la Laitière, opéra-comique","Anseaume, Louis"
1792-03-26,"Verliefde Brechje, kluchtspel","Haps, Pieter Willem van",,
1792-03-27,"Waldheim, tooneelspel.","Uylenbroek, P.J.",,
1792-03-27,De huwelyken staat. Kluchtspél,"Bernagie, Pieter",,
1792-03-31,De bedrogen officier,"Elvervelt, Henrik van",Diderik Menschenskræk,"Holberg, Ludvig"
1792-03-31,"Hamlet, treurspel","Cambon-van der Werken, Margareta Geertruid de","Hamlet: tragédie, imitée de l'anglois","Ducis, Jean-François"
1792-04-02,Den grooten Bellizarius,"Grieck, Claude de","Le Bélisaire, tragédie","Rotrou, Jean"
1792-04-03,"Béverly, of De gevolgen der speelzucht; burger treurspel","Doornik, Jan Gerard","Beverlei, tragédie bourgeoise imitée de l'anglois, de ""The Gamester"", d'Édouard Moore, en 5 actes et en vers libres","Saurin, Bernard Joseph"
1792-04-05,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der",,
1792-04-07,"Het huwelyk van Antonio, zangspel zynde het vervolg op het zangspel Richard Leeuwenhart, koning van Engeland","Ruloffs, Bartholomeus",Le mariage d'Antonio,"Robineau, Alexandre Louis Bertrand"
1792-04-07,"Richard Leeuwenhart, Zangspel","Ruloffs, Bartholomeus","Richard Coeur-de-Lion, opéra comique","Sedaine, Michel Jean"
1792-04-10,"Richard Leeuwenhart, Zangspel","Ruloffs, Bartholomeus","Richard Coeur-de-Lion, opéra comique","Sedaine, Michel Jean"
1792-04-10,"Het huwelyk van Antonio, zangspel zynde het vervolg op het zangspel Richard Leeuwenhart, koning van Engeland","Ruloffs, Bartholomeus",Le mariage d'Antonio,"Robineau, Alexandre Louis Bertrand"
1792-04-12,De dankbaare zoon; zedig blyspel,"Elvervelt, Henrik van",Der dankbare Sohn. Lustspiel,"Engel, Johann Jakob"
1792-04-12,"De deserteur, opera in drie deelen","Neyts, Jacques Toussaint","Le Déserteur, opéra-comique","Sedaine, Michel Jean"
1792-04-14,"De tafelvrinden, blyspel","Ruloffs, Bartholomeus",Les Amis du jour,"Robineau, Alexandre Louis Bertrand"
1792-04-14,"De deserteur, opera in drie deelen","Neyts, Jacques Toussaint","Le Déserteur, opéra-comique","Sedaine, Michel Jean"
1792-04-16,"Fanfan en Klaas, Tooneelspel","Uylenbroek, P.J.",Fanfan et Colas,"Robineau, Alexandre Louis Bertrand"
1792-04-16,Wilson; tooneelspel,"Teeuwsen, Hendrik",Le fabricant de Londres. Drame,"Fenouillot de Falbaire de Quingey, Charles Georges"
1792-04-17,De lotery briefjes; blyspel,"Bingley, Ward",,
1792-04-17,"Tot middennacht, of List tegen list. Blyspel","Ruloffs, Bartholomeus","Guerre ouverte ou ruse contre ruse: comédie en trois actes, et en prose","Bourlin Dumaniant, Antoine Jean"
1792-04-19,"Het huwelyk van Antonio, zangspel zynde het vervolg op het zangspel Richard Leeuwenhart, koning van Engeland","Ruloffs, Bartholomeus",Le mariage d'Antonio,"Robineau, Alexandre Louis Bertrand"
1792-04-19,"Richard Leeuwenhart, Zangspel","Ruloffs, Bartholomeus","Richard Coeur-de-Lion, opéra comique","Sedaine, Michel Jean"
1792-04-21,"De wiskunstenaars, of 't Gevluchte juffertje","Langendijk, Pieter",,
1792-04-21,"Hypermnestra, treurspel","Adriaansz, A.","Hypermnestre, tragédie","Lemierre, Antoine Marin"
1792-04-23,De woekeraar edelman; kluchtspel,"Japin, Jean","L'Usurier gentilhomme, comédie","Le Grand, Marc Antoine"
1792-04-23,De barbier van Sevilie; of De onnutte voorzorg. Blyspel,"Soetens, Abraham","Le Barbier de Séville ou la Précaution inutile, comédie en 4 actes","Beaumarchais, Pierre-Augustin Caron de"
1792-04-24,De barbier van Sevilie; of De onnutte voorzorg. Blyspel,"Soetens, Abraham","Le Barbier de Séville ou la Précaution inutile, comédie en 4 actes","Beaumarchais, Pierre-Augustin Caron de"
1792-04-24,Het onbesturven' weeuwtje. Kluchtig blijspel,"Huybert van Kruiningen, Pieter Anthony de",Le mari retrouvé. Comédie,"Dancourt, Florent Carton"
1792-04-26,De barbier van Sevilie; of De onnutte voorzorg. Blyspel,"Soetens, Abraham","Le Barbier de Séville ou la Précaution inutile, comédie en 4 actes","Beaumarchais, Pierre-Augustin Caron de"
1792-04-26,"Blindemannetje, kluchtspel","Coningh, T. de",Colin maillard,"Dancourt, Florent Carton"
1792-04-30,"De zyden schoenen, of De Hoogduitsche schoenmaakster; kluchtige opera","Lynslager, Philip Frederik",,
1792-04-30,"Fielebout, óf De dókter tégens dank, kluchtig blyspél",Nil Volentibus Arduum group,Le médecin malgré lui,"Molière (ps. Poquelin, Jean Baptiste)"
1792-05-01,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter",,
1792-05-01,"De zyden schoenen, of De Hoogduitsche schoenmaakster; kluchtige opera","Lynslager, Philip Frederik",,
1792-05-03,De lotery briefjes; blyspel,"Bingley, Ward",,
1792-09-10,"De Graaf van Waltron, Krijgsspel","Hartsen, Antoni","Der Graf von Waltron, oder die Subordination: Ein Originaltrauerspiel in 5 Aufzügen","Möller, Heinrich Ferdinand"
1792-09-13,"De Graaf van Waltron, Krijgsspel","Hartsen, Antoni","Der Graf von Waltron, oder die Subordination: Ein Originaltrauerspiel in 5 Aufzügen","Möller, Heinrich Ferdinand"
1792-09-15,"Koning Lear, treurspel","Cambon-van der Werken, Margareta Geertruid de","Le roi Lear, tragédie en cinq actes","Ducis, Jean-François"
1792-09-17,De dankbaare zoon; zedig blyspel,"Elvervelt, Henrik van",Der dankbare Sohn. Lustspiel,"Engel, Johann Jakob"
1792-09-20,"Felix, of De vondeling; zangspel","Pypers, Pieter","Félix ou L'enfant trouvé, opéra-comique","Sedaine, Michel Jean"
1792-09-20,De huwelyken staat. Kluchtspél,"Bernagie, Pieter",,
1792-09-22,"Merope, treurspel","Feitama, Johan","La Mérope, tragédie.",Voltaire
1792-09-24,"Mahomet, treurspel [by Hartsen]","Hartsen, Antoni",Le Fanatisme ou Mahomet le Prophète,Voltaire
1792-09-24,De kuiper. Opera bouffon,"Neyts, Jacques Toussaint",Le tonnelier : opéra-comique,"Audinot, Nicolas Médard"
1792-09-25,De kuiper. Opera bouffon,"Neyts, Jacques Toussaint",Le tonnelier : opéra-comique,"Audinot, Nicolas Médard"
1792-09-25,Don Quichot op de bruiloft van Kamácho; blyspel,"Langendijk, Pieter",,
1792-09-26,"De deserteur, opera in drie deelen","Neyts, Jacques Toussaint","Le Déserteur, opéra-comique","Sedaine, Michel Jean"
1792-09-27,"Verliefde Brechje, kluchtspel","Haps, Pieter Willem van",,
1792-09-27,"De deserteur, opera in drie deelen","Neyts, Jacques Toussaint","Le Déserteur, opéra-comique","Sedaine, Michel Jean"
1792-09-28,Het onbesturven' weeuwtje. Kluchtig blijspel,"Huybert van Kruiningen, Pieter Anthony de",Le mari retrouvé. Comédie,"Dancourt, Florent Carton"
1792-09-28,"Adelaert, of De zegepralende deugd; tooneelspel","Spaan, Gelinus van","Jenneval, ou Le Barnevelt françois","Mercier, Louis Sébastien"
1792-09-29,"De Malabaarsche Weduwe, Treurspel","Pypers, Pieter","La veuve du Malabar, ou L'empire des coutumes, tragédie","Lemierre, Antoine Marin"
1792-09-29,De wanhébbelyke liefde. Kluchtspél,Nil Volentibus Arduum group,La mère coquette ou les amants brouillés,"Quinault, Philippe"
1792-10-01,"De twee jagers, en het melk-meysje, zang-spel","Lynslager, Philip Frederik","Les Deux Chasseurs et la Laitière, opéra-comique","Anseaume, Louis"
1792-10-01,Demophontes; treurspel,"Westerwijk, Gerard (Vertaler)",Demofoonte,"Metastasio, Pietro"
1792-10-02,"De geschaakte bruid, of de verliefde reizegers; blijspel","Rijndorp, Jacob van","Les carrosses d'Orleans, comédie","La Chapelle, Jean de"
1792-10-03,"De listige vryster, óf De verschalkte voogd; blyspél","Vincent, Ysbrand",L'école des maris,"Molière (ps. Poquelin, Jean Baptiste)"
1792-10-03,Den grooten Bellizarius,"Grieck, Claude de","Le Bélisaire, tragédie","Rotrou, Jean"
1792-10-04,Het eiland van verwarring; blyspel,"Elvervelt, Henrik van",,
1792-10-04,De doodelyke minnenyd; treurspel,"Hoeven, Willem van der",,
1792-10-05,"De stantvastige Genoveva, ofte Herstelde onnooselheyt. Bly-eyndend-treurspel","Wouthers, Anthoon Frans","Genevieve, ou l'Innocence reconnue","d'Aure, Francois"
1792-10-05,"Roosje en Colas, Opera","Lynslager, Philip Frederik","Rose et Colas, opéra-comique","Sedaine, Michel Jean"
1792-10-06,"Roosje en Colas, Opera","Lynslager, Philip Frederik","Rose et Colas, opéra-comique","Sedaine, Michel Jean"
1792-10-06,De indianen in Engeland; blyspel,"Houtman Thz., Johannes",Die Indianer in England,"Kotzebue, August Friedrich Ferdinand von"
1792-10-08,"Het Dorpsfeest, Blijspel met Zang","Lynslager, Philip Frederik","L'épreuve villageoise, opéra-comique","Desforges, Jean-Baptiste"
1792-10-08,"De adelyke landman, blyspel","Hartsen, Antoni",Der adliche Taglöhner,"Nesselrode, F. G. von"
1792-10-10,"De wiskunstenaars, of 't Gevluchte juffertje","Langendijk, Pieter",,
1792-10-10,"Tot middennacht, of List tegen list. Blyspel","Ruloffs, Bartholomeus","Guerre ouverte ou ruse contre ruse: comédie en trois actes, et en prose","Bourlin Dumaniant, Antoine Jean"
1792-10-11,De barbier van Sevilie; of De onnutte voorzorg. Blyspel,"Soetens, Abraham","Le Barbier de Séville ou la Précaution inutile, comédie en 4 actes","Beaumarchais, Pierre-Augustin Caron de"
1792-10-11,De bedrogen officier,"Elvervelt, Henrik van",Diderik Menschenskræk,"Holberg, Ludvig"
1792-10-12,"De vrijer in de kist, kluchtspel",Nil Volentibus Arduum group,Pekelharing,"Vos, Isaac"
1792-10-13,De woekeraar edelman; kluchtspel,"Japin, Jean","L'Usurier gentilhomme, comédie","Le Grand, Marc Antoine"
1792-10-13,"Elfride, Treurspel","Kasteleijn, Petrus Johannes",Elfride. Ein Trauerspiel in 3 Aufzügen,"Bertuch, Friedrich Johann Justin"
