id,date,year,title,production,works,genre,place,author
2444,1777-12-15T23:59:32Z,1777,Der Kaufmann von Smyrna,[object Object],[object Object],Singspiel,Hofteatret/Christiansborg Court Theatre,"Carl David Stegmann,Christian Friedrich Schwans,Sébastien-Roch Nicolas de Chamfort"
2445,1778-05-18T23:59:32Z,1778,Der Kaufmann von Smyrna,[object Object],[object Object],Singspiel,Hofteatret/Christiansborg Court Theatre,"Carl David Stegmann,Christian Friedrich Schwans,Sébastien-Roch Nicolas de Chamfort"
2446,1778-11-16T23:59:32Z,1778,Der Kaufmann von Smyrna,[object Object],[object Object],Singspiel,Hofteatret/Christiansborg Court Theatre,"Carl David Stegmann,Christian Friedrich Schwans,Sébastien-Roch Nicolas de Chamfort"
245,1750-10-13T23:59:32Z,1750,Les folies amoureuses,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
2450,1776-03-11T23:59:32Z,1776,Le caprice amoureux ou Ninette à la cour,[object Object],[object Object],Singspiel,Hofteatret/Christiansborg Court Theatre,"Charles Simon Favart,Egidio Romoaldo Duni "
2451,1776-03-18T23:59:32Z,1776,Le caprice amoureux ou Ninette à la cour,[object Object],[object Object],Singspiel,Hofteatret/Christiansborg Court Theatre,"Charles Simon Favart,Egidio Romoaldo Duni "
2452,1776-03-25T23:59:32Z,1776,Le caprice amoureux ou Ninette à la cour,[object Object],[object Object],Singspiel,Hofteatret/Christiansborg Court Theatre,"Charles Simon Favart,Egidio Romoaldo Duni "
2453,1776-04-14T23:59:32Z,1776,Le caprice amoureux ou Ninette à la cour,[object Object],[object Object],Singspiel,"Royal Danish Theatre, Kongens Nytorv","Charles Simon Favart,Egidio Romoaldo Duni "
2454,1776-04-21T23:59:32Z,1776,Le caprice amoureux ou Ninette à la cour,[object Object],[object Object],Singspiel,"Royal Danish Theatre, Kongens Nytorv","Charles Simon Favart,Egidio Romoaldo Duni "
2455,1776-12-16T23:59:32Z,1776,Le caprice amoureux ou Ninette à la cour,[object Object],[object Object],Singspiel,Hofteatret/Christiansborg Court Theatre,"Charles Simon Favart,Egidio Romoaldo Duni "
2456,1776-12-22T23:59:32Z,1776,Le caprice amoureux ou Ninette à la cour,[object Object],[object Object],Singspiel,"Royal Danish Theatre, Kongens Nytorv","Charles Simon Favart,Egidio Romoaldo Duni "
2457,1778-01-26T23:59:32Z,1778,Le caprice amoureux ou Ninette à la cour,[object Object],[object Object],Singspiel,Hofteatret/Christiansborg Court Theatre,"Charles Simon Favart,Egidio Romoaldo Duni "
2458,1778-02-09T23:59:32Z,1778,Le caprice amoureux ou Ninette à la cour,[object Object],[object Object],Singspiel,Hofteatret/Christiansborg Court Theatre,"Charles Simon Favart,Egidio Romoaldo Duni "
2459,1778-05-21T23:59:32Z,1778,Le caprice amoureux ou Ninette à la cour,[object Object],[object Object],Singspiel,Hofteatret/Christiansborg Court Theatre,"Charles Simon Favart,Egidio Romoaldo Duni "
246,1751-01-19T23:59:32Z,1751,Les folies amoureuses,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
2460,1778-06-14T23:59:32Z,1778,Le caprice amoureux ou Ninette à la cour,[object Object],[object Object],Singspiel,"Royal Danish Theatre, Kongens Nytorv","Charles Simon Favart,Egidio Romoaldo Duni "
2461,1778-12-21T23:59:32Z,1778,Le caprice amoureux ou Ninette à la cour,[object Object],[object Object],Singspiel,Hofteatret/Christiansborg Court Theatre,"Charles Simon Favart,Egidio Romoaldo Duni "
2468,1776-10-22T23:59:32Z,1776,L'ami de la maison,[object Object],[object Object],Comedy,Hofteatret/Christiansborg Court Theatre,"André-Ernest-Modeste Grétry,Jean-François Marmontel"
2469,1776-10-28T23:59:32Z,1776,L'ami de la maison,[object Object],[object Object],Comedy,Hofteatret/Christiansborg Court Theatre,"André-Ernest-Modeste Grétry,Jean-François Marmontel"
247,1751-08-26T23:59:32Z,1751,Les folies amoureuses,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
2470,1777-03-10T23:59:32Z,1777,L'ami de la maison,[object Object],[object Object],Comedy,Hofteatret/Christiansborg Court Theatre,"André-Ernest-Modeste Grétry,Jean-François Marmontel"
2471,1778-04-20T23:59:32Z,1778,L'ami de la maison,[object Object],[object Object],Comedy,Hofteatret/Christiansborg Court Theatre,"André-Ernest-Modeste Grétry,Jean-François Marmontel"
2472,1778-11-12T23:59:32Z,1778,L'ami de la maison,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv","André-Ernest-Modeste Grétry,Jean-François Marmontel"
248,1752-08-15T23:59:32Z,1752,Les folies amoureuses,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
249,1753-05-22T23:59:32Z,1753,Les folies amoureuses,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
2490,1778-01-30T23:59:32Z,1778,La vera costanza,[object Object],[object Object],Singspiel,Hofteatret/Christiansborg Court Theatre,"Francesco Puttini ,Pasquale Anfossi"
2491,1778-02-04T23:59:32Z,1778,La vera costanza,[object Object],[object Object],Singspiel,Hofteatret/Christiansborg Court Theatre,"Francesco Puttini ,Pasquale Anfossi"
2492,1778-02-11T23:59:32Z,1778,La vera costanza,[object Object],[object Object],Singspiel,Hofteatret/Christiansborg Court Theatre,"Francesco Puttini ,Pasquale Anfossi"
2493,1778-02-18T23:59:32Z,1778,La vera costanza,[object Object],[object Object],Singspiel,Hofteatret/Christiansborg Court Theatre,"Francesco Puttini ,Pasquale Anfossi"
2494,1778-03-18T23:59:32Z,1778,La vera costanza,[object Object],[object Object],Singspiel,Hofteatret/Christiansborg Court Theatre,"Francesco Puttini ,Pasquale Anfossi"
2495,1756-11-11T23:59:32Z,1756,Don César d'Avalos,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Thomas Corneille
2496,1756-11-16T23:59:32Z,1756,Don César d'Avalos,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Thomas Corneille
2497,1750-09-08T23:59:32Z,1750,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2498,1750-09-10T23:59:32Z,1750,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2499,1750-09-15T23:59:32Z,1750,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
250,1755-01-14T23:59:32Z,1755,Les folies amoureuses,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
2500,1750-09-17T23:59:32Z,1750,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2501,1750-10-06T23:59:32Z,1750,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2502,1750-11-24T23:59:32Z,1750,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2503,1750-12-20T23:59:32Z,1750,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2504,1751-05-16T23:59:32Z,1751,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2505,1751-10-05T23:59:32Z,1751,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2506,1752-07-13T23:59:32Z,1752,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2507,1752-12-12T23:59:32Z,1752,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2508,1753-05-08T23:59:32Z,1753,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2509,1753-09-25T23:59:32Z,1753,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
251,1757-12-08T23:59:32Z,1757,Les folies amoureuses,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
2510,1755-01-23T23:59:32Z,1755,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2511,1756-02-17T23:59:32Z,1756,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2512,1756-03-04T23:59:32Z,1756,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2513,1756-10-05T23:59:32Z,1756,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2514,1757-06-14T23:59:32Z,1757,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2515,1757-12-20T23:59:32Z,1757,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2516,1758-12-12T23:59:32Z,1758,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2517,1759-12-13T23:59:32Z,1759,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2518,1760-04-13T23:59:32Z,1760,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2519,1760-10-12T23:59:32Z,1760,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
252,1761-02-15T23:59:32Z,1761,Les folies amoureuses,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
2520,1760-12-21T23:59:32Z,1760,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2521,1762-01-07T23:59:32Z,1762,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2522,1762-01-19T23:59:32Z,1762,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2523,1762-04-29T23:59:32Z,1762,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2524,1763-01-20T23:59:32Z,1763,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2525,1763-06-19T23:59:32Z,1763,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2526,1764-02-09T23:59:32Z,1764,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2527,1765-02-14T23:59:32Z,1765,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2528,1765-09-24T23:59:32Z,1765,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2529,1766-10-26T23:59:32Z,1766,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
253,1761-11-12T23:59:32Z,1761,Les folies amoureuses,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
2530,1767-01-07T23:59:32Z,1767,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2531,1767-12-10T23:59:32Z,1767,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2532,1768-10-27T23:59:32Z,1768,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2533,1769-06-20T23:59:32Z,1769,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2534,1770-02-14T23:59:32Z,1770,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2535,1770-10-25T23:59:32Z,1770,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2536,1771-03-01T23:59:32Z,1771,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2537,1771-12-29T23:59:32Z,1771,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2538,1772-02-09T23:59:32Z,1772,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2539,1774-05-12T23:59:32Z,1774,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
254,1762-04-20T23:59:32Z,1762,Les folies amoureuses,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
2540,1774-12-08T23:59:32Z,1774,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2541,1775-11-16T23:59:32Z,1775,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
2542,1776-11-07T23:59:32Z,1776,L'enfant prodigue ou L'Ecole de la jeunesse,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",François-Marie Arouet Voltaire
255,1769-11-12T23:59:32Z,1769,Les folies amoureuses,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
2550,1777-12-15T23:59:32Z,1777,Betlersken,[object Object],[object Object],Ballet,Hofteatret/Christiansborg Court Theatre,Vincenzo Galeotti
2551,1777-12-18T23:59:32Z,1777,Betlersken,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2552,1777-12-21T23:59:32Z,1777,Betlersken,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2553,1777-12-22T23:59:32Z,1777,Betlersken,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2554,1777-12-28T23:59:32Z,1777,Betlersken,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2555,1778-01-07T23:59:32Z,1778,Betlersken,[object Object],[object Object],Ballet,Hofteatret/Christiansborg Court Theatre,Vincenzo Galeotti
2556,1778-01-11T23:59:32Z,1778,Betlersken,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2557,1778-01-21T23:59:32Z,1778,Betlersken,[object Object],[object Object],Ballet,Hofteatret/Christiansborg Court Theatre,Vincenzo Galeotti
2558,1778-01-25T23:59:32Z,1778,Betlersken,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2559,1778-02-25T23:59:32Z,1778,Betlersken,[object Object],[object Object],Ballet,Hofteatret/Christiansborg Court Theatre,Vincenzo Galeotti
256,1773-01-26T23:59:32Z,1773,Les folies amoureuses,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
2560,1778-04-20T23:59:32Z,1778,Betlersken,[object Object],[object Object],Ballet,Hofteatret/Christiansborg Court Theatre,Vincenzo Galeotti
2561,1778-05-04T23:59:32Z,1778,Betlersken,[object Object],[object Object],Ballet,Hofteatret/Christiansborg Court Theatre,Vincenzo Galeotti
2562,1778-05-20T23:59:32Z,1778,Betlersken,[object Object],[object Object],Ballet,Hofteatret/Christiansborg Court Theatre,Vincenzo Galeotti
2563,1778-11-11T23:59:32Z,1778,Betlersken,[object Object],[object Object],Ballet,Hofteatret/Christiansborg Court Theatre,Vincenzo Galeotti
2564,1778-11-18T23:59:32Z,1778,Betlersken,[object Object],[object Object],Ballet,Hofteatret/Christiansborg Court Theatre,Vincenzo Galeotti
2565,1778-11-29T23:59:32Z,1778,Betlersken,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
257,1773-12-16T23:59:32Z,1773,Les folies amoureuses,[object Object],[object Object],Comedy,Hofteatret/Christiansborg Court Theatre,Jean-François Regnard
2572,1777-10-23T23:59:32Z,1777,Den forladte Dido,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2573,1777-10-26T23:59:32Z,1777,Den forladte Dido,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2574,1777-10-30T23:59:32Z,1777,Den forladte Dido,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2575,1777-11-02T23:59:32Z,1777,Den forladte Dido,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2576,1777-11-06T23:59:32Z,1777,Den forladte Dido,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2577,1777-11-27T23:59:32Z,1777,Den forladte Dido,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2578,1777-11-30T23:59:32Z,1777,Den forladte Dido,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2579,1777-12-11T23:59:32Z,1777,Den forladte Dido,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
258,1774-03-11T23:59:32Z,1774,Les folies amoureuses,[object Object],[object Object],Comedy,Hofteatret/Christiansborg Court Theatre,Jean-François Regnard
2580,1778-01-01T23:59:32Z,1778,Den forladte Dido,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2581,1778-01-04T23:59:32Z,1778,Den forladte Dido,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2582,1778-01-08T23:59:32Z,1778,Den forladte Dido,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2583,1778-01-15T23:59:32Z,1778,Den forladte Dido,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2584,1778-03-26T23:59:32Z,1778,Den forladte Dido,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2585,1778-04-23T23:59:32Z,1778,Den forladte Dido,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2586,1778-05-31T23:59:32Z,1778,Den forladte Dido,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2587,1778-06-18T23:59:32Z,1778,Den forladte Dido,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2588,1775-10-30T23:59:32Z,1775,Den medlidende Tyrk,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Carl Wilhelm Barch
2589,1775-11-27T23:59:32Z,1775,De af Røvere overfaldne Reisende,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Carl Wilhelm Barch
259,1775-04-20T23:59:32Z,1775,Les folies amoureuses,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
2590,1776-12-26T23:59:32Z,1776,Divertissement af Provensalske Søefolk componeret af Balletmesteren Hr. Galeotti,[object Object],[object Object],Ballet,"Royal Danish Theatre, Kongens Nytorv",Vincenzo Galeotti
2591,1749-01-14T23:59:32Z,1749,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2592,1749-01-23T23:59:32Z,1749,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2593,1749-05-15T23:59:32Z,1749,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2594,1749-07-31T23:59:32Z,1749,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2595,1749-10-02T23:59:32Z,1749,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2596,1750-01-15T23:59:32Z,1750,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2597,1750-04-16T23:59:32Z,1750,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2598,1750-06-04T23:59:32Z,1750,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2599,1750-07-21T23:59:32Z,1750,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
260,1776-01-25T23:59:32Z,1776,Les folies amoureuses,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
2600,1750-10-15T23:59:32Z,1750,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2601,1751-08-03T23:59:32Z,1751,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2602,1752-11-09T23:59:32Z,1752,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2603,1753-01-16T23:59:32Z,1753,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2604,1753-03-08T23:59:32Z,1753,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2605,1753-10-18T23:59:32Z,1753,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2606,1754-01-22T23:59:32Z,1754,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2607,1754-05-28T23:59:32Z,1754,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2608,1754-12-17T23:59:32Z,1754,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2609,1757-01-25T23:59:32Z,1757,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
261,1776-02-22T23:59:32Z,1776,Les folies amoureuses,[object Object],[object Object],Comedy,"Royal Danish Theatre, Kongens Nytorv",Jean-François Regnard
2610,1757-04-12T23:59:32Z,1757,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2611,1758-02-09T23:59:32Z,1758,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2612,1758-11-21T23:59:32Z,1758,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2613,1759-06-12T23:59:32Z,1759,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2614,1759-12-18T23:59:32Z,1759,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2615,1760-10-19T23:59:32Z,1760,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2616,1764-12-06T23:59:32Z,1764,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
2617,1766-11-25T23:59:32Z,1766,Le mariage forcé,[object Object],[object Object],Comédie-ballet,"Royal Danish Theatre, Kongens Nytorv","Molière,Jean-Baptiste Lully,Pierre Beauchamp"
